epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1756.54,1.53703,0.71746,0.91342,0.65902,0.61047,0.60182,0.33229,1.43472,0.72462,0.93179,0.000848969,0.000848969,0.000848969
43,1798.6,1.56539,0.73455,0.90906,0.68779,0.61727,0.61802,0.33361,1.44637,0.70292,0.93335,0.000834822,0.000834822,0.000834822
44,1840.33,1.54388,0.72479,0.90731,0.65949,0.62073,0.60088,0.32162,1.47169,0.73599,0.93535,0.000820675,0.000820675,0.000820675
45,1881.7,1.53698,0.72336,0.90625,0.71233,0.62034,0.62074,0.33451,1.44189,0.70317,0.9298,0.000806528,0.000806528,0.000806528
46,1923.2,1.54265,0.72026,0.91268,0.65219,0.62412,0.59934,0.31712,1.47012,0.71106,0.93712,0.00079238,0.00079238,0.00079238
47,1965.1,1.5183,0.70758,0.90724,0.68118,0.63719,0.62596,0.33149,1.45249,0.6983,0.93107,0.000778233,0.000778233,0.000778233
48,2007.11,1.53801,0.71845,0.90327,0.67124,0.64901,0.62709,0.33182,1.45011,0.69029,0.93588,0.000764086,0.000764086,0.000764086
49,2048.95,1.53607,0.7057,0.90116,0.70357,0.62541,0.62947,0.33504,1.42538,0.71983,0.92523,0.000749939,0.000749939,0.000749939
50,2091.05,1.52344,0.70282,0.90368,0.69939,0.62798,0.63184,0.33907,1.42301,0.68578,0.92366,0.000735792,0.000735792,0.000735792
51,2133.27,1.53043,0.70558,0.90452,0.68417,0.63729,0.62489,0.32837,1.44427,0.70088,0.93334,0.000721645,0.000721645,0.000721645
52,2175.03,1.52997,0.70179,0.8991,0.63105,0.6517,0.61828,0.33712,1.42613,0.71897,0.92606,0.000707498,0.000707498,0.000707498
53,2216,1.49856,0.70277,0.90684,0.67489,0.63125,0.61416,0.33216,1.45527,0.70405,0.93509,0.000693351,0.000693351,0.000693351
54,2258.31,1.51522,0.6881,0.9022,0.6869,0.64136,0.62939,0.33709,1.4326,0.69109,0.92946,0.000679204,0.000679204,0.000679204
55,2300.69,1.52619,0.69558,0.89536,0.69125,0.63208,0.62573,0.33523,1.42836,0.69742,0.92552,0.000665057,0.000665057,0.000665057
56,2342.44,1.53001,0.70254,0.90292,0.69272,0.63106,0.62941,0.33467,1.42638,0.67563,0.92871,0.000650909,0.000650909,0.000650909
57,2384.12,1.49731,0.68754,0.89451,0.70123,0.64847,0.63399,0.34159,1.42052,0.66907,0.92771,0.000636762,0.000636762,0.000636762
58,2425.8,1.49776,0.68312,0.89189,0.70086,0.63333,0.63796,0.33829,1.41735,0.68733,0.9221,0.000622615,0.000622615,0.000622615
59,2467.14,1.50269,0.69568,0.89482,0.69503,0.63546,0.62946,0.33895,1.4232,0.67472,0.9245,0.000608468,0.000608468,0.000608468
60,2509.32,1.48133,0.66329,0.90205,0.66513,0.63718,0.62532,0.33432,1.44088,0.67996,0.93042,0.000594321,0.000594321,0.000594321
61,2551.23,1.49603,0.67847,0.89535,0.68882,0.64985,0.6303,0.33547,1.43071,0.70622,0.92328,0.000580174,0.000580174,0.000580174
62,2592.71,1.48067,0.66254,0.89129,0.71187,0.62421,0.63674,0.34284,1.41611,0.67769,0.92559,0.000566027,0.000566027,0.000566027
63,2634.76,1.47975,0.66349,0.89671,0.69438,0.64709,0.63626,0.34331,1.41575,0.67239,0.92809,0.00055188,0.00055188,0.00055188
64,2677.19,1.48382,0.67225,0.89226,0.68333,0.63865,0.62845,0.33767,1.40577,0.68472,0.92128,0.000537733,0.000537733,0.000537733
65,2719.17,1.48275,0.66762,0.88901,0.69417,0.6357,0.6287,0.3387,1.432,0.68557,0.92886,0.000523586,0.000523586,0.000523586
66,2761.42,1.52613,0.68196,0.88471,0.72367,0.62957,0.64393,0.34669,1.41443,0.67058,0.92556,0.000509438,0.000509438,0.000509438
67,2803.32,1.44437,0.64631,0.89065,0.70699,0.63841,0.63288,0.34133,1.4224,0.67366,0.92378,0.000495291,0.000495291,0.000495291
68,2844.96,1.44697,0.65095,0.89005,0.70022,0.6622,0.64595,0.34897,1.40442,0.6726,0.92238,0.000481144,0.000481144,0.000481144
69,2887.16,1.47312,0.65402,0.88978,0.68274,0.65453,0.64372,0.34706,1.39282,0.65752,0.92113,0.000466997,0.000466997,0.000466997
70,2928.7,1.44537,0.65018,0.88463,0.69016,0.64606,0.64337,0.34439,1.39983,0.6629,0.92323,0.00045285,0.00045285,0.00045285
71,2969.83,1.45589,0.65191,0.88949,0.69885,0.65938,0.64536,0.35006,1.40098,0.65157,0.92636,0.000438703,0.000438703,0.000438703
72,3011.65,1.44442,0.64567,0.88927,0.67382,0.64893,0.62803,0.34757,1.39687,0.66775,0.92163,0.000424556,0.000424556,0.000424556
73,3053.46,1.45662,0.64871,0.88653,0.7123,0.64255,0.63524,0.34186,1.42184,0.6788,0.92313,0.000410409,0.000410409,0.000410409
74,3094.91,1.43868,0.63712,0.8894,0.70257,0.64465,0.64212,0.34893,1.39262,0.6623,0.91901,0.000396262,0.000396262,0.000396262
75,3136.94,1.45773,0.65116,0.8818,0.6818,0.67012,0.65077,0.35325,1.39364,0.66245,0.91983,0.000382115,0.000382115,0.000382115
76,3178.09,1.41544,0.63213,0.88691,0.68848,0.64551,0.63753,0.34979,1.39963,0.6602,0.92366,0.000367967,0.000367967,0.000367967
77,3219.92,1.46964,0.64855,0.87756,0.70391,0.65473,0.6466,0.34767,1.38838,0.66107,0.91864,0.00035382,0.00035382,0.00035382
78,3261.95,1.42894,0.62992,0.8781,0.70408,0.65273,0.65073,0.35129,1.39572,0.65669,0.92158,0.000339673,0.000339673,0.000339673
79,3303.41,1.428,0.62742,0.87415,0.68327,0.66352,0.64517,0.3507,1.39776,0.65464,0.9234,0.000325526,0.000325526,0.000325526
80,3345.27,1.41937,0.62471,0.8832,0.69536,0.64527,0.6381,0.34606,1.41064,0.65144,0.92624,0.000311379,0.000311379,0.000311379
81,3387.21,1.41867,0.62399,0.88086,0.67665,0.65913,0.63938,0.34605,1.39108,0.64737,0.92059,0.000297232,0.000297232,0.000297232
82,3428.92,1.40194,0.61957,0.88004,0.69065,0.65797,0.6431,0.34492,1.38964,0.64757,0.92103,0.000283085,0.000283085,0.000283085
83,3470.8,1.40624,0.61985,0.87851,0.69714,0.65263,0.64287,0.34866,1.38321,0.64954,0.91996,0.000268938,0.000268938,0.000268938
84,3512.54,1.37083,0.5965,0.87957,0.69258,0.6518,0.63696,0.34938,1.38899,0.65342,0.91773,0.000254791,0.000254791,0.000254791
85,3553.96,1.38179,0.60434,0.87403,0.7007,0.66145,0.65172,0.35433,1.38423,0.64242,0.91945,0.000240644,0.000240644,0.000240644
86,3596.4,1.42159,0.61452,0.87446,0.67717,0.67426,0.653,0.35563,1.38202,0.64581,0.92004,0.000226497,0.000226497,0.000226497
87,3638.75,1.43685,0.62411,0.87049,0.66437,0.67588,0.64651,0.35596,1.38282,0.64428,0.92177,0.000212349,0.000212349,0.000212349
88,3681.16,1.40021,0.6113,0.87281,0.70405,0.65599,0.64992,0.35443,1.37294,0.63873,0.91836,0.000198202,0.000198202,0.000198202
89,3722.58,1.35954,0.59406,0.87189,0.7055,0.65514,0.64479,0.35142,1.38019,0.6474,0.91834,0.000184055,0.000184055,0.000184055
90,3764.55,1.41451,0.61626,0.87503,0.6954,0.66639,0.6517,0.35714,1.37498,0.64035,0.91729,0.000169908,0.000169908,0.000169908
91,3806.72,1.38587,0.60974,0.88332,0.67423,0.67367,0.64756,0.35294,1.38355,0.64766,0.91932,0.000155761,0.000155761,0.000155761
92,3847.48,1.36111,0.59028,0.87679,0.68534,0.65804,0.65181,0.35373,1.37655,0.6405,0.91773,0.000141614,0.000141614,0.000141614
93,3888.74,1.34597,0.57768,0.87503,0.69826,0.66547,0.65575,0.35273,1.38537,0.64251,0.91902,0.000127467,0.000127467,0.000127467
94,3929.8,1.35557,0.58358,0.87543,0.70783,0.66675,0.65697,0.35881,1.37352,0.6358,0.91799,0.00011332,0.00011332,0.00011332
95,3970.78,1.36446,0.58651,0.87274,0.69296,0.65903,0.65265,0.35506,1.37776,0.63885,0.91798,9.91726e-05,9.91726e-05,9.91726e-05
96,4011.46,1.3409,0.5745,0.87829,0.70158,0.67197,0.65837,0.35638,1.38209,0.63741,0.91938,8.50255e-05,8.50255e-05,8.50255e-05
97,4052.55,1.33836,0.57767,0.87842,0.69911,0.6729,0.65681,0.35707,1.36976,0.62949,0.91523,7.08784e-05,7.08784e-05,7.08784e-05
98,4093.75,1.31953,0.56752,0.87871,0.70861,0.6648,0.65696,0.35603,1.3793,0.63199,0.91866,5.67313e-05,5.67313e-05,5.67313e-05
99,4134.96,1.33232,0.57124,0.87116,0.71534,0.65819,0.65873,0.35726,1.37374,0.63238,0.91685,4.25842e-05,4.25842e-05,4.25842e-05
100,4176.25,1.32791,0.56467,0.87095,0.71249,0.66624,0.65882,0.35793,1.37382,0.63056,0.917,2.84371e-05,2.84371e-05,2.84371e-05
